FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,COVERAGE,YEARLY_EXPENSES,ZONE,NEIGHBORHOOD,STREET,PRICE_BIN,STREET_RELEVANCE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,460000,137,137,1,0,1,0,0,0,0,0,0,0,0,8900,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,295000,25,25,0,0,1,1,0,0,0,0,0,0,0,4560,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,530000,94,94,0,0,2,1,0,0,0,0,0,0,0,11334,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,260000,42,42,0,0,2,0,0,0,0,0,0,0,0,3600,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,515000,40,40,0,0,1,1,0,0,0,0,0,0,0,10361,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,480000,37,37,0,0,1,1,0,0,0,0,0,0,0,9344,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,450000,45,45,1,0,1,1,0,0,0,0,0,0,0,6655,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,39,520000,45,45,0,0,1,1,0,0,0,0,0,0,0,4264,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,300000,31,31,1,0,1,1,0,0,0,0,0,0,0,7800,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,360000,48,48,0,0,1,1,0,0,0,0,0,0,0,9683,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,450000,35,35,0,0,1,1,0,0,0,0,0,0,0,7480,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,24,480000,45,45,1,0,1,1,0,0,0,0,0,0,0,8544,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,170000,32,32,0,0,1,1,0,0,0,0,0,0,0,12777,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,320000,56,56,0,0,2,1,0,0,0,0,0,0,0,9290,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,320000,52,52,0,0,2,1,1,0,0,0,0,0,0,7137,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,300000,48,48,0,0,1,1,0,0,0,0,0,0,0,5640,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,270000,46,46,0,0,1,1,0,0,0,0,0,0,0,8642,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,550000,47,47,1,0,1,1,0,0,0,0,0,0,0,8771,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,345000,40,40,0,0,1,0,0,0,0,0,0,0,0,8244,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,320000,48,48,0,0,1,1,0,0,0,0,0,0,0,1070,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,500000,55,55,0,0,2,1,0,0,0,0,0,0,0,7765,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,480000,46,46,0,0,1,1,0,0,0,0,0,0,0,9239,Zona Sul,Flamengo,,Bin_1,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,325000,42,42,0,0,1,1,0,0,0,0,0,0,0,9870,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,550000,60,60,0,0,2,0,0,0,0,0,0,0,0,9133,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,500000,83,83,0,0,2,1,1,0,0,0,0,0,0,9103,Zona Sul,Catete,,Bin_1,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,24,270000,30,30,0,0,1,0,0,0,0,0,0,0,0,7213,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,350000,60,60,0,0,2,1,0,0,0,0,0,0,0,8994,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,530000,92,92,1,0,3,1,0,0,0,0,0,0,0,11581,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,200000,40,40,0,0,1,1,0,0,0,0,0,0,0,6018,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,43,290000,22,22,0,0,1,1,0,0,0,0,0,0,0,4404,Zona Sul,Glória,,Bin_1,
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,350000,80,80,0,0,2,0,0,0,0,0,0,0,0,4432,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,21,550000,70,70,0,0,2,1,0,0,0,0,0,0,0,6434,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,192000,43,43,0,0,2,0,0,0,0,0,0,0,0,1920,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,350000,28,28,0,0,1,1,0,0,0,0,0,0,0,4530,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,400000,52,52,0,0,1,1,1,0,0,0,0,0,0,11267,Zona Sul,Catete,,Bin_1,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,250000,72,72,0,0,1,1,0,0,0,0,0,0,0,7220,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,190000,80,80,0,0,2,0,0,0,0,0,0,0,0,1613,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,480000,60,60,1,0,1,1,0,0,0,0,0,0,0,9034,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,550000,89,89,0,0,2,0,0,0,0,0,0,0,0,10040,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,360000,44,44,0,0,1,1,0,0,0,0,0,0,0,11498,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,24,200000,35,35,0,0,1,0,0,0,0,0,0,0,0,5400,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,250000,25,25,0,0,1,0,0,0,0,0,0,0,0,4089,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,420000,48,48,0,0,1,0,0,0,0,0,0,0,0,13280,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,385000,64,64,0,0,2,0,1,0,0,0,0,0,0,7288,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,330000,40,40,0,0,1,1,0,0,0,0,0,0,0,10920,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,280000,28,28,1,0,1,1,0,0,0,0,0,0,0,6230,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,250000,30,30,0,0,1,0,0,0,0,0,0,0,0,9120,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,230000,35,35,0,0,1,1,0,0,0,0,0,0,0,9600,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,470000,93,93,0,0,3,0,0,0,0,0,0,0,0,8190,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,270000,20,20,0,0,1,1,0,0,0,0,0,0,0,7200,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,400000,50,50,1,0,1,1,0,0,0,0,0,0,0,6360,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,24,370000,69,69,0,0,2,1,0,0,0,0,0,0,0,6000,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,540000,89,89,1,0,2,0,0,0,0,0,0,0,0,10487,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,350000,35,35,1,0,1,0,0,0,0,0,0,0,0,7594,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,21,480000,48,48,1,0,1,1,0,0,0,0,0,0,0,8172,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,315000,55,55,0,0,1,1,1,0,0,0,0,0,0,5352,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,39,380000,30,30,0,0,1,1,1,0,0,0,0,0,0,515,Zona Sul,Flamengo,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,472500,56,56,0,0,1,1,1,0,0,0,0,0,0,7320,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,380000,42,42,0,0,1,1,0,0,0,0,0,0,0,9218,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,450000,47,47,0,0,2,0,0,0,0,0,0,0,0,8592,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,480000,64,64,0,0,2,0,0,0,0,0,0,0,0,4503,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,225000,43,43,1,0,1,1,0,0,0,0,0,0,0,5400,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,320000,55,55,0,0,1,1,0,0,0,0,0,0,0,8966,Zona Central,Centro,,Bin_1,
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,21,522500,67,67,1,0,1,1,1,0,0,0,0,0,0,5184,Zona Sul,Catete,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,484000,60,60,0,0,2,1,1,0,0,0,0,0,0,7800,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,450000,60,60,0,0,2,1,0,0,0,0,0,0,0,7245,Zona Central,Centro,,Bin_1,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,500000,75,75,0,0,3,1,0,0,0,0,0,0,0,6209,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,450000,38,38,0,0,1,1,0,0,0,0,0,0,0,9314,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,220000,35,35,0,0,1,1,0,0,0,0,0,0,0,6888,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,63,280000,24,24,0,0,1,0,0,0,0,0,0,0,0,6960,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,315000,58,58,0,0,1,1,1,0,0,0,0,0,0,5483,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,225000,52,52,0,0,1,1,1,0,0,0,0,0,0,5400,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,21,395000,38,38,0,0,1,0,0,0,0,0,0,0,0,16030,Zona Sul,Catete,,Bin_1,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,265000,66,66,0,0,2,1,0,0,0,0,0,0,0,6902,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,450000,79,79,0,0,2,1,0,0,0,0,0,0,0,6900,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,300000,29,29,0,0,1,1,0,0,0,0,0,0,0,4800,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,320000,27,27,0,0,1,0,0,0,0,0,0,0,0,11304,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,200000,40,40,0,0,1,1,0,0,0,0,0,0,0,5940,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,205000,27,27,0,0,1,1,0,0,0,0,0,0,0,6600,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,550000,43,43,0,0,1,1,0,0,0,0,0,0,0,8370,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,190000,30,30,0,0,1,1,0,0,0,0,0,0,0,6964,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,385000,48,48,1,0,2,0,0,0,0,0,0,0,0,7440,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,550000,33,33,0,0,1,1,0,0,0,0,0,0,0,9051,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,330000,37,37,0,0,1,1,0,0,0,0,0,0,0,9790,Zona Sul,Flamengo,,Bin_1,
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,39,450000,66,66,0,0,1,1,0,0,0,0,0,0,0,11325,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,540000,75,75,1,0,2,0,0,0,0,0,0,0,0,10472,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,320000,41,41,0,0,1,1,0,0,0,0,0,0,0,5628,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,550000,64,64,0,0,2,1,1,0,0,0,0,0,0,6120,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,380000,54,54,0,0,2,0,0,0,0,0,0,0,0,6061,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,350000,41,41,0,0,1,0,0,0,0,0,0,0,0,6170,Zona Sul,Glória,,Bin_1,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,500000,90,90,0,0,3,1,0,0,0,0,0,0,0,11300,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,101,400000,158,158,0,0,2,0,0,0,0,0,0,0,0,8508,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,195000,19,19,0,0,1,1,0,0,0,0,0,0,0,5400,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,510000,41,41,0,0,1,1,0,0,0,0,0,0,0,11113,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,150000,20,20,0,0,1,1,0,0,0,0,0,0,0,4200,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,210000,33,33,0,0,1,0,0,0,0,0,0,0,0,2050,Zona Central,Centro,,Bin_1,
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,512000,47,47,1,0,1,1,0,0,0,0,0,0,0,13330,Zona Central,Centro,,Bin_1,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,450000,90,90,1,0,3,0,0,0,0,0,0,0,0,8632,Zona Sul,Santa Teresa,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,101,315000,50,50,0,0,1,0,0,0,0,0,0,0,0,5520,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,530000,65,65,0,0,2,1,0,0,0,0,0,0,0,8584,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,365000,50,50,0,0,1,0,0,0,0,0,0,0,0,7700,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,510000,40,40,0,0,1,1,0,0,0,0,0,0,0,9440,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,39,420000,47,47,0,0,1,1,0,0,0,0,0,0,0,16560,Zona Sul,Flamengo,,Bin_1,
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,315000,42,42,0,0,1,1,0,0,0,0,0,0,0,10686,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,350000,63,63,0,0,2,1,0,0,0,0,0,0,0,5052,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,200000,27,27,0,0,1,0,0,0,0,0,0,0,0,4160,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,250000,32,32,0,0,1,1,0,0,0,0,0,0,0,6780,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,390000,32,32,0,0,1,1,0,0,0,0,0,0,0,12333,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,212000,38,38,0,0,1,0,0,0,0,0,0,0,0,7740,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,43,399000,48,48,0,0,1,1,0,0,0,0,0,0,0,17814,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,160000,34,34,0,0,1,0,0,0,0,0,0,0,0,8375,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,420000,50,50,1,0,1,0,0,0,0,0,0,0,0,8112,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,155000,47,47,0,0,1,1,0,0,0,0,0,0,0,6240,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,340000,55,55,0,0,1,0,1,0,0,0,0,0,0,6960,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,430000,34,34,0,0,1,1,0,0,0,0,0,0,0,6073,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,360000,59,59,1,0,2,1,0,0,0,0,0,0,0,7457,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,350000,33,33,0,0,1,1,0,0,0,0,0,0,0,6711,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,215000,63,63,0,0,1,1,0,0,0,0,0,0,0,11419,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,410000,41,41,0,0,1,1,0,0,0,0,0,0,0,8243,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,380000,54,54,0,0,1,0,0,0,0,0,0,0,0,6289,Zona Sul,Santa Teresa,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,320000,100,100,0,0,1,1,0,0,0,0,0,0,0,20064,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,140000,25,25,0,0,1,0,0,0,0,0,0,0,0,7189,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,265000,37,37,1,0,1,1,0,0,0,0,0,0,0,10288,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,400000,65,65,1,0,2,0,0,0,0,0,0,0,0,6720,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,510000,53,53,0,0,1,1,0,0,0,0,0,0,0,7100,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,350000,64,64,0,0,2,1,0,0,0,0,0,0,0,5657,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,350000,60,60,0,0,2,0,0,0,0,0,0,0,0,5400,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,24,260000,26,26,0,0,1,1,0,0,0,0,0,0,0,7200,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,350000,45,45,0,0,1,0,0,0,0,0,0,0,0,7080,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,380000,80,80,0,0,3,1,0,0,0,0,0,0,0,10150,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,520000,30,30,0,0,1,0,0,0,0,0,0,0,0,8160,Zona Sul,Laranjeiras,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,300000,22,22,0,0,1,1,0,0,0,0,0,0,0,6000,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,240000,34,34,0,0,1,1,0,0,0,0,0,0,0,10597,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,24,300000,48,48,0,0,1,1,0,0,0,0,0,0,0,6600,Zona Central,Centro,,Bin_1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,43,410000,34,34,0,0,1,1,0,0,0,0,0,0,0,9600,Zona Sul,Glória,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,190000,35,35,0,0,1,1,0,0,0,0,0,0,0,5480,Zona Central,Centro,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,545000,67,67,0,0,1,1,1,0,0,0,0,0,0,8636,Zona Sul,Catete,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,495000,35,35,0,0,1,1,0,0,0,0,0,0,0,9012,Zona Sul,Flamengo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,350000,45,45,0,0,1,1,0,0,0,0,0,0,0,6480,Zona Central,Centro,,Bin_1,
